ACCOUNT #,METER CAPACITY
03071N042500,4
03071N043000,4
03071N044000,4
03071N044500,4
03071N045000,4
03071N045500,4
03071N046000,4
03071N046500,4
03071N047000,4
03071N047500,4
03071N048000,4
03071N048500,4
03071N049000,4
03071N049500,4
03071N050000,4
03071N050500,4
03071N051000,4
03071N051500,4
03071N052000,4
03071N053000,4
03071N053500,4
03071N054000,4
03071N054500,4
03071N055000,4
03071N055500,4
03071N056000,4
03071N056500,4
03071N057000,4
03071N057500,4
03071N058000,4
03071N058500,4
03071N059000,4
03071N059500,4
03071N060500,4
03071N061000,4
03071N061500,4
03071N062000,4
03071N062500,4
03071N063000,4
03071N063500,4
03071N064000,4
03071N065000,4
03071N065500,4
03071N066000,4
03071N066500,4
03071N067000,4
03071N067500,4
03071N068000,4
03071N068500,4
03071N069000,4
03071N069500,4
03071N070000,4
03072N000500,4
03072N001000,4
03072N001500,4
03072N002000,4
03072N002500,4
03072N003000,4
03072N003500,4
03072N004500,4
03072N005000,4
03072N005500,4
03072N006000,4
03072N006500,4
03072N007000,4
03072N007500,4
03072N008000,4
03072N008500,4
03072N009000,4
03072N009500,4
03072N010000,4
03072N010500,4
03072N011000,4
03072N011500,4
03072N012000,4
03072N012500,4
03072N013000,4
03072N013500,4
03072N014000,4
03072N014500,4
03072N015000,4
03072N015500,4
03072N016000,4
03072N016500,4
03072N017000,4
03072N017500,4
03072N018000,4
03072N018500,4
03072N020000,4
03072N020500,4
03072N021000,4
03072N021500,4
03072N022000,4
03072N022500,4
03072N023000,4
03072N023500,4
03072N024000,4
03072N024500,4
03072N025000,4
03072N025500,4
03072N026000,4
03072N026500,4
03072N027000,4
03072N027500,4
03072N028000,4
03072N028500,4
03072N029000,4
03072N029500,4
03072N030000,4
03072N030500,4
03072N031000,4
03072N031500,4
03072N032000,4
03072N032500,4
03072N033000,4
03072N033500,4
03072N034000,4
03072N034500,4
03072N035000,4
03072N035500,4
03072N036000,4
03072N036500,4
03072N037000,4
03072N037500,4
03072N038000,4
03072N038500,4
03072N039500,4
03072N040000,4
03072N040500,4
03072N041000,4
03072N041500,4
03072N042000,4
03072N042500,4
03072N043000,4
03072N044000,4
03072N044500,4
03072N045500,4
03072N046000,4
03072N046500,4
03072N047000,4
03072N048000,4
03072N048500,4
03072N049000,4
03072N049500,4
03072N050000,4
03072N051000,4
03072N052000,4
03072N052500,4
03072N053000,4
03072N053500,4
03072N054000,4
03072N054500,4
03072N055500,4
03072N056000,4
03072N056500,4
03072N057000,4
03072N057500,4
03072N058000,4
03072N059000,4
03072N059500,4
03072N060000,4
03072N060500,4
03072N061000,4
03072N062500,4
03072N063000,4
03072N063500,4
03072N064000,4
03072N064500,4
03072N065000,4
03072N065500,4
03072N066000,4
03072N067000,4
03072N067500,4
03074N000500,4
03074N002500,4
03074N005000,5
03074N005100,5
03074N006300,5
03074N006700,4
03074N006900,4
03074N007100,4
03074N007300,4
03074N008500,4
03074N009500,4
03074N100500,4
03074N101000,4
03074N101500,4
03074N102000,5
03074N102500,4
03074N103000,4
03074N103500,5
03074N104000,4
03074N104500,4
03074N105000,4
03074N105500,4
03074N106000,5
03074N106500,4
03074N107000,4
03074N107500,4
03074N108000,4
03074N108500,5
03074N109000,4
03074N109500,4
03074N110000,4
03074N110500,5
03074N111000,4
03074N111500,4
03074N112000,4
03074N112500,4
03074N113000,4
03074N113500,4
03074N114000,4
03074N114500,4
03074N115000,4
03074N115500,4
03074N116000,4
03074N116500,4
03074N117000,4
03074N119500,5
03074N121000,4
03074N122000,5
03074N123000,4
03074N124500,4
03074N125000,4
03074N125600,5
03074N126500,4
03074N128000,4
03074N128500,4
03074N129000,4
03074N131000,4
03074N131500,4
03074N131700,4
03074N132000,4
03074N133500,4
03074N134500,4
03074N135000,4
03074N135500,4
03074N136000,4
03074N136500,4
03074N137000,4
03074N137300,5
03074N137301,4
03074N137500,4
03074N138500,4
03074N140000,4
03074N140600,4
03074N142000,4
03074N144000,4
03074N144500,4
03074N145500,4
03074N147000,4
03074N148000,4
03074N148500,4
03074N150000,4
03074N152500,4
03074N154000,4
03074N156500,4
03074N158500,4
03074N158600,4
03074N158800,4
03074N159000,4
03074N160000,5
03074N161000,5
03074N162000,5
03074N163000,5
03074N164700,4
03074N165000,4
03074N166500,4
03074N167000,4
03074N168500,4
03074N170500,4
03074N171000,4
03074N172500,4
03074N176000,4
03074N176500,4
03074N177000,4
03074N177500,4
03074N178000,4
03074N180300,4
03074N180100,4
03074N180500,4
03074N181000,4
03074N181500,4
03074N182000,4
03074N182500,4
03074N183500,4
03074N184000,4
03074N184500,4
03074N185000,4
03074N185500,4
03074N186000,4
03074N186500,4
03074N186700,4
03074N187000,4
03074N187400,4
03074N187500,4
03074N188000,4
03074N188500,4
03074N189000,4
03074N189500,4
03074N190000,4
03074N190500,4
03074N192500,4
03074N193000,4
03074N193500,4
03074N194000,4
03074N194500,4
03074N195000,4
04075N000500,4
04075N001700,4
04075N001800,5
04075N002000,4
04075N002500,4
04075N004500,5
04075N006000,4
04075N006500,4
04075N007000,4
04075N008000,4
04075N008500,4
04075N009000,4
04075N010500,4
04075N011500,4
04075N012000,4
04075N013500,4
04075N015000,4
04075N015500,4
04075N016000,4
04075N016500,4
04075N017500,4
04075N019000,4
04075N019500,4
04075N020500,4
04075N021500,4
04075N022000,4
04075N022500,4
04075N024000,4
04075N026000,4
04075N026500,4
04075N028000,4
04075N029500,4
04075N030000,4
04075N030400,4
04075N034500,4
04075N035500,4
04075N037000,4
04075N037500,4
04075N038000,4
04075N038500,4
04075N040000,4
04075N041000,4
04075N043000,4
04075N044500,4
04075N045000,4
04075N046500,4
04075N047000,4
04075N048500,4
04075N049000,4
04075N049500,4
04075N051000,4
04075N052000,4
04075N052500,4
04075N053000,4
04075N054500,4
04075N055000,4
04075N056500,4
04075N057500,4
04075N058000,4
04075N059500,4
04075N060500,4
04075N061000,4
04075N062000,4
04075N062500,4
04075N063000,4
04075N065000,4
04075N066000,4
04075N068500,4
04075N069000,4
04075N082000,4
04075N083000,4
04075N083500,4
04075N084000,4
04075N086000,4
04075N088000,4
04075N088500,4
04075N089000,4
04075N089500,4
04075N090000,4
04075N091000,4
04075N092000,4
04075N094000,4
04075N096000,4
04075N096500,4
04075N097000,4
04075N098000,4
04075N098500,4
04075N099000,4
04075N099500,4
04075N100000,4
04075N100200,4
04075N100400,4
04075N100600,4
04075N101000,4
04075N101500,4
04075N103000,4
04075N104000,4
04075N106000,4
04075N107000,4
04075N108500,4
04075N112500,4
04075N113000,4
04075N114000,4
04075N115000,4
04075N116500,4
04075N117500,4
04075N119000,4
04075N120000,4
04075N132500,4
04075N138000,4
04075N141500,4
04075N143000,4
04075N144000,4
04075N144500,4
04075N146000,4
04076N001000,4
04076N001500,4
04076N002000,4
04076N005500,4
04076N006500,4
04076N007000,5
04076N008000,5
04076N009100,4
04076N010000,5
04076N010500,4
04076N011000,4
04076N011500,5
04076N012000,4
04076N012500,4
04076N013000,4
04076N013500,4
04076N014500,4
04076N015000,4
04076N016000,4
04076N016500,4
04076N017000,4
04076N018000,4
04076N019500,4
04076N020000,4
04076N020500,4
04076N021500,4
04076N022000,4
04076N022500,4
04076N023500,4
04076N024500,4
04076N026500,4
04076N027000,4
04076N027500,4
04076N028000,4
04076N029000,4
04076N030000,4
04076N030500,4
04076N031000,4
04076N031500,4
04076N033000,4
04076N035500,4
04076N037000,4
04076N038000,4
04076N040500,4
04076N041000,4
04076N042000,4
04076N043500,4
04076N044000,4
04076N044500,4
04076N047000,4
04076N047500,4
04076N048000,4
04076N049500,4
04076N050000,4
04076N050500,4
04076N052000,4
04076N052500,4
04076N053000,4
04076N054000,4
04076N055500,4
04076N056000,4
04076N056500,4
04076N057000,4
04076N058000,4
04076N058500,4
04076N059000,4
04076N060500,4
04076N061500,4
04076N062500,4
04076N063500,4
04076N064000,4
04076N064500,4
04076N065000,4
04076N066000,4
04076N066500,4
04076N067500,4
04076N068500,4
04076N069000,4
04076N069500,4
04076N070000,4
04076N070500,4
04076N071000,4
04076N072500,4
04076N073500,4
04076N074000,4
04076N074500,4
04076N075000,4
04076N075500,4
04076N076000,4
04076N076500,4
04076N077500,4
04076N078000,4
04076N078500,4
04076N079000,4
04076N079500,4
04076N080000,4
04076N080500,4
04076N081000,4
04077N000500,4
04077N001000,4
04077N001500,4
04077N002000,4
04077N002500,4
04077N004000,4
04077N004500,4
04077N005000,4
04077N005500,4
04077N006500,4
04077N007000,4
04077N007500,4
04077N008000,4
04077N009500,4
04077N010000,4
04077N010500,4
04077N011000,4
04077N011500,4
04077N013000,4
04077N014000,4
04077N015000,4
04077N017000,4
04077N018500,4
04077N019500,4
04077N020500,4
04077N022000,4
04077N022500,4
04077N023500,4
04077N024000,4
04077N025000,4
04077N026000,4
04077N026500,4
04077N030000,4
04077N031000,4
04077N031500,4
04077N032500,4
04077N033000,4
04077N034000,4
04077N035000,4
04077N036500,4
04077N037500,4
04077N039000,4
04077N039500,4
04077N040000,4
04077N040500,4
04077N041500,4
04077N042500,4
04077N043500,4
04077N044000,4
04077N044500,4
04077N045000,4
04077N045500,4
04077N047000,4
04077N047500,4
04077N048500,4
04077N049000,4
04077N049500,4
04077N050000,4
04077N051000,4
04077N051500,4
04077N052000,4
04077N053000,4
04077N053500,4
04077N054000,4
04077N054500,4
04077N055000,4
04077N055500,4
04077N056000,4
04077N056500,4
04077N057000,4
04077N057500,4
04077N058000,4
04077N059000,4
04077N059500,4
04077N060000,4
04077N060500,4
04077N061000,4
04077N061500,4
04077N062500,4
04077N063000,4
04077N063500,4
04077N064000,4
04077N065000,4
04077N065500,4
04077N066000,4
04077N067000,4
04077N067500,4
04077N068000,4
04077N068600,4
04077N069200,5
04077N071500,4
04077N072000,4
04077N073100,4
04077N073500,4
04077N074500,5
04077N075200,4
04077N075500,4
04077N076000,4
04077N076500,4
04077N077000,4
04077N077500,4
04077N078000,4
04077N078500,4
04077N079000,4
04077N079500,4
04077N080000,4
04077N081000,4
04077N081500,4
04077N082000,4
04077N082500,4
04077N083000,4
04078N000500,4
04078N001500,4
04078N002500,4
04078N003000,4
04078N003500,4
04078N004000,4
04078N004500,4
04078N005000,4
04078N006000,4
04078N006500,4
04078N007000,4
04078N007500,4
04078N008000,4
04078N008500,4
04078N009000,4
04078N009500,4
04078N010000,4
04078N010500,4
04078N011000,4
04078N012000,4
04078N012500,4
04078N013000,4
04078N013500,4
04078N014000,4
04078N015000,4
04078N016000,4
04078N017000,4
04078N018000,4
04078N018500,4
04078N019000,4
04078N020000,4
04078N020500,4
04078N021000,4
04078N023000,4
04078N023500,4
04078N024000,4
04078N025500,4
04078N026000,4
04078N027000,4
04078N027500,4
04078N028500,4
04078N029000,4
04078N029500,4
04078N030500,4
04078N031500,4
04078N032500,4
04078N033000,4
04078N033500,4
04078N034000,4
04078N034500,4
04078N035000,4
04078N035500,4
04078N036000,4
04078N037500,4
04078N038000,4
04078N038500,4
04078N039000,4
04078N039500,4
04078N040000,4
04078N040500,4
04078N041000,4
04078N041500,4
04078N042000,4
04078N042500,4
04078N043000,4
04078N043500,4
04078N044000,4
04078N044500,4
04078N045000,4
04078N045300,4
04078N045500,4
04078N046000,4
04078N046500,4
04078N047000,4
04078N047500,4
04078N048000,4
04078N048600,4
04078N049500,4
04078N050000,4
04078N050500,4
04078N051000,4
04078N051500,4
04078N052000,4
04078N052500,4
04078N053000,4
04078N053500,4
04078N054000,4
04078N054500,4
04078N056200,5
04078N057000,4
04078N057500,4
04078N058000,4
04078N060000,4
04078N060500,4
04078N061000,4
04078N061500,4
04078N062000,4
04078N062500,4
04078N063000,4
04078N063500,4
04078N064000,4
04078N064500,4
04078N065000,4
04078N065500,4
04079N000500,4
04079N001500,4
04079N002000,4
04079N002500,4
04079N003000,4
04079N004000,4
04079N004500,4
04079N005500,4
04079N006000,4
04079N006500,4
04079N007000,4
04079N007500,4
04079N008000,4
04079N008500,4
04079N009000,4
04079N009500,4
04079N010000,4
04079N010500,4
04079N011000,4
04079N011500,4
04079N012000,4
04079N012500,4
04079N013000,4
04079N013500,4
04079N014000,4
04079N014500,4
04079N015500,4
04079N016000,4
04079N017000,4
04079N017500,4
04079N018000,4
04079N019500,4
04079N020000,4
04079N020500,4
04079N021500,4
04079N022500,4
04079N023000,4
04079N023500,4
04079N026500,4
04079N027000,4
04079N027500,4
04079N028000,4
04079N028500,4
04079N029000,4
04079N030000,4
04079N030200,4
04079N030500,4
04079N031000,4
04079N031500,4
04079N032000,4
04079N032500,4
04079N033000,4
04079N033500,4
04079N034000,4
04079N036500,4
04079N037000,4
04079N037500,4
04079N038000,4
04079N038500,4
04079N039000,4
04079N039500,4
04079N040000,4
04079N040500,4
04079N041000,4
04079N041500,4
04079N042000,4
04079N042500,4
04079N043000,4
04079N043500,4
04079N044000,4
04079N044500,4
04079N045000,4
04079N045500,4
04079N046000,4
04079N046500,4
04079N047000,4
04079N047500,4
04079N048000,4
04079N048500,4
04079N049500,4
04079N050000,4
04079N051000,4
04079N051500,4
04079N052000,4
04079N052500,4
04079N053000,4
04079N053500,4
04079N054000,4
04079N054500,4
04079N055000,4
04079N055500,4
04079N060100,4
04079N062000,4
04079N062500,4
04079N063000,4
04079N063500,4
04079N064000,4
04079N064500,4
04079N065000,4
04079N065500,4
04079N066000,4
04079N066500,4
04079N067000,4
04079N068000,4
04079N068500,4
04079N069000,4
04079N069500,4
04079N070000,4
04079N070500,4
04079N071000,4
04079N071500,4
04079N072000,4
04079N072500,4
04079N073000,4
04079N073500,4
04079N074000,4
04079N074500,4
04079N075000,4
04079N075500,4
04079N076000,4
04079N076500,4
04079N077000,4
04079N077500,4
04079N078000,4
04079N078500,4
04079N079000,4
04079N079500,4
04079N080500,4
04079N081000,4
04079N081500,4
04079N082000,4
04079N082500,4
04079N083000,4
04079N083500,4
04079N084000,4
04079N085000,4
04079N086000,4
04079N086500,4
04079N087300,4
04079N088500,4
04079N088000,4
04079N090500,4
04079N091000,4
04079N092000,4
04079N092500,4
04079N093000,4
04079N093500,4
04079N094000,4
04079N095000,4
04079N095500,4
04079N097000,4
04079N097500,4
04079N098500,4
04079N099000,4
04079N099500,4
04079N100500,4
04079N101500,4
04079N102000,4
04079N102500,4
04079N104000,4
04079N104500,4
04079N105000,4
04079N105500,4
04079N106000,4
04080N000500,4
04080N001000,4
04080N001500,4
04080N002000,4
04080N003500,4
04080N004000,4
04080N004500,4
04080N005000,4
04080N005500,4
04080N006000,4
04080N006500,4
04080N007000,4
04080N007500,4
04080N007800,4
04080N008000,4
04080N009500,4
04080N010000,4
04080N011000,4
04080N012000,4
04080N012500,4
04080N013500,4
04080N014000,4
04080N014500,4
04080N015500,4
04080N016000,4
04080N016500,4
04080N017000,4
04080N017500,4
04080N018000,4
04080N018500,4
04080N019000,4
04080N020500,4
04080N021000,4
04080N021500,4
04080N025000,4
04080N025500,4
04080N026000,4
04080N026500,4
04080N027000,4
04080N027500,4
04080N028000,4
04080N028500,4
04080N029000,4
04080N029500,4
04080N030000,4
04080N030500,4
04080N031000,4
04080N032000,4
04080N032500,4
04080N033000,4
04080N033500,4
04080N034000,4
04080N034500,4
04080N035500,4
04080N036000,4
04080N036500,4
04080N037000,4
04080N037500,4
04080N038000,4
04080N038500,4
04080N039000,4
04080N039500,4
04080N040000,4
04080N040500,4
04080N041000,4
04080N041500,4
04080N042000,4
04080N042500,4
04080N043000,4
04080N043500,4
04080N044000,4
04080N044800,4
04080N045000,4
04080N046100,4
04080N046500,4
04080N047000,4
04080N047500,4
04080N048000,4
04080N049000,4
04080N049500,4
04080N050500,4
04080N052000,4
04080N052500,4
04080N053000,4
04080N053500,4
04080N054000,4
04080N054500,4
04080N055000,4
04080N056400,5
04080N057500,4
04080N058500,4
04080N058700,4
04080N058800,4
04080N058900,4
04080N059000,4
04080N059100,4
04080N059200,4
04080N059300,4
04080N059500,4
04080N060000,4
04080N060500,4
04080N061000,4
04080N061500,4
04080N062000,4
04080N062500,4
04080N063000,4
04080N063500,4
04080N064000,4
04080N064500,4
04080N065000,4
04080N065500,4
04080N066000,4
04080N066500,4
04080N067000,4
04080N067500,4
04080N068000,4
04080N069000,4
04080N069500,4
04080N070000,4
04080N070500,4
04080N071000,4
04080N071500,4
04080N072000,4
04080N072500,4
04080N073000,4
04080N073500,4
04080N074000,4
04081N000300,5
04081N002600,5
04081N003500,4
04081N004000,4
04081N005000,4
04081N005500,4
04081N006000,4
04081N006500,4
04081N007000,4
04081N007500,4
04081N008000,4
04081N008500,4
04081N009500,4
04081N010000,4
04081N010500,4
04081N011000,4
04081N011500,4
04081N012000,4
04081N012500,4
04081N013000,4
04081N013500,4
04081N014000,4
04081N014500,4
04081N015000,4
04081N015500,4
04081N016000,4
04081N016500,4
04081N017000,4
04081N017500,4
04081N018000,4
04081N019000,4
04081N019500,4
04081N020000,4
04081N020500,4
04081N021000,4
04081N021500,4
04081N022000,4
04081N022500,4
04081N022700,4
04081N023000,4
04081N023500,4
04081N024000,4
04081N024500,4
04081N025000,4
04081N025500,4
04081N026000,4
04081N026500,4
04081N027000,4
04081N027500,4
04081N029500,4
04081N030000,4
04081N030500,4
04081N031000,4
04081N031500,4
04081N032000,4
04081N032500,4
04081N033000,4
04081N033500,4
04081N034000,4
04081N034500,4
04081N035000,4
04081N035500,4
04081N036500,4
04081N037000,4
04081N037500,4
04081N037600,4
04081N037700,4
04081N037800,4
04081N037900,4
04081N038000,4
04081N038100,4
04081N038200,4
04081N038300,4
04081N038400,4
04081N038600,4
04081N038700,4
04081N038800,4
04081N039000,4
04081N039300,4
04081N039500,4
04081N040000,4
04081N040500,4
04081N041000,4
04081N041500,4
04081N042000,4
04081N042500,4
04081N043500,4
04081N044000,4
04081N044500,4
04081N045000,4
04081N045500,4
04081N045800,4
04081N046100,4
04081N046500,4
04081N046300,4
04081N049000,4
04081N049500,4
04081N050000,4
04081N052000,4
04081N052500,4
04081N053000,4
04081N053500,4
04081N054000,4
04081N054500,4
04081N055000,4
04081N055500,4
04081N056000,4
04081N056500,4
04081N057000,4
04081N057500,5
04081N058000,4
04081N059000,5
04081N059001,4
04081N060500,5
04081N061000,4
04083N000600,4
04083N001000,4
04083N001500,4
04083N002000,4
04083N002500,4
04083N003000,4
04083N003500,4
04083N004000,4
04083N004500,4
04083N005000,4
04083N005500,4
04083N006000,4
04083N009500,4
04083N011000,4
04083N013000,4
04083N013500,4
04083N014000,4
04083N014500,4
04083N016000,4
04083N018000,4
04083N021500,4
04083N022000,4
04083N022500,4
04083N023000,4
04083N023500,4
04083N024000,4
04083N024500,4
04083N025000,4
04083N025500,4
04083N027500,5
04083N028500,5
04083N029000,4
04083N030500,4
04083N031000,4
04083N031500,4
04083N032000,4
04083N032500,4
04083N033000,4
04083N033600,4
04083N035000,4
04083N037500,4
04083N040500,4
04083N042000,4
04083N042500,4
04083N043000,4
04083N045000,4
04083N045500,4
04083N046000,5
04083N046500,5
04083N047000,4
04083N047300,4
04083N047500,4
04083N048000,4
04083N055200,5
04083N057000,4
04083N106000,4
04083N106500,4
04083N108000,4
04083N108500,4
04083N109000,4
04083N110000,4
04083N110500,4
04083N111000,4
04083N112000,4
04083N112500,4
04083N113000,4
04083N113500,4
04083N114000,4
04083N115000,4
04083N115500,4
04083N116000,4
04083N116500,4
04083N117000,4
04083N117500,4
04083N118000,4
04084N006500,4
04084N008000,4
04084N008500,4
04084N009000,4
04084N009500,4
04084N009700,4
04084N010000,4
04084N010500,4
04084N011000,4
04084N011500,4
04084N012000,4
04084N012500,4
04084N013000,4
04084N013500,4
04084N014000,4
04084N014500,4
04084N015000,4
04084N016000,4
04084N017000,4
04084N017500,4
04084N018000,4
04084N018500,4
04084N019000,4
04084N019300,4
04084N019500,4
04084N019700,4
04084N021000,4
04084N021500,4
04084N022000,4
04084N022500,4
04084N023000,4
04084N023500,4
04084N024000,4
04084N025000,4
04084N025500,4
04084N026500,4
